ZONE T="011 TC1 <greek>a<\greek> = 10<math>0<\math>"
 834000 21.342797   1.250183 0.153132 -0.115333 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 835000 21.368431   1.250183 0.153345 -0.115348 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 836000 21.392904   1.250510 0.153707 -0.115935 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 837000 21.419788   1.250697 0.153779 -0.116066 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 838000 21.444886   1.250315 0.153355 -0.115926 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 839000 21.469895   1.249931 0.153483 -0.115714 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 840000 21.494904   1.249528 0.153445 -0.115474 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 841000 21.521252   1.250423 0.153065 -0.115940 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 842000 21.546171   1.250137 0.153179 -0.115834 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 843000 21.572699   1.249973 0.153137 -0.115243 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 844000 21.597618   1.249744 0.153351 -0.115456 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 845000 21.623966   1.249950 0.153156 -0.115865 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 846000 21.649154   1.251586 0.153164 -0.115453 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 847000 21.675592   1.251821 0.153023 -0.115388 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 848000 21.700779   1.249816 0.153106 -0.115347 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 849000 21.727127   1.248675 0.152610 -0.115333 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 850000 21.753922   1.249050 0.152647 -0.116031 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 851000 21.778842   1.249414 0.152741 -0.115796 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 852000 21.805726   1.249446 0.152615 -0.115435 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 853000 21.832075   1.249292 0.152404 -0.115534 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 854000 21.856637   1.249564 0.152429 -0.115952 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 855000 21.882271   1.250768 0.152296 -0.115715 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 856000 21.907190   1.250592 0.152540 -0.116363 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 857000 21.932735   1.250086 0.152492 -0.116274 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 858000 21.958011   1.250280 0.152313 -0.116682 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 859000 21.982931   1.250236 0.152181 -0.116772 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 860000 22.008208   1.251262 0.152684 -0.116731 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 861000 22.032591   1.251404 0.153223 -0.116104 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 862000 22.057868   1.251560 0.153206 -0.116334 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 863000 22.082966   1.250777 0.153594 -0.117313 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 864000 22.107349   1.251118 0.153606 -0.116426 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 865000 22.132001   1.250960 0.153476 -0.116077 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 866000 22.157813   1.249634 0.153546 -0.115875 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 867000 22.182822   1.248736 0.152861 -0.115144 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 868000 22.207473   1.249155 0.152480 -0.114446 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 869000 22.233107   1.249551 0.152451 -0.114838 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 870000 22.258205   1.249872 0.152898 -0.115479 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 871000 22.284375   1.249822 0.153016 -0.115728 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 872000 22.311170   1.249740 0.152942 -0.115532 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 873000 22.336090   1.250195 0.153011 -0.115112 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 874000 22.362795   1.250292 0.152784 -0.114771 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 875000 22.389233   1.250127 0.153069 -0.114580 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 876000 22.414063   1.250457 0.153360 -0.115772 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 877000 22.438893   1.250736 0.152749 -0.115679 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 878000 22.465420   1.249713 0.152830 -0.115397 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 879000 22.490697   1.248798 0.152887 -0.115054 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 880000 22.516420   1.248619 0.152390 -0.114995 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 881000 22.541340   1.249043 0.152470 -0.115233 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 882000 22.566259   1.248282 0.152519 -0.115193 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 883000 22.592608   1.248048 0.152445 -0.115483 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 884000 22.617795   1.248709 0.152635 -0.115638 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 885000 22.643429   1.248213 0.152640 -0.115822 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 886000 22.669867   1.249360 0.152884 -0.116058 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 887000 22.694875   1.249802 0.152918 -0.116101 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 888000 22.721045   1.250287 0.153188 -0.116283 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 889000 22.746233   1.250513 0.153096 -0.115930 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 890000 22.772313   1.250907 0.153238 -0.116206 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 891000 22.797054   1.250749 0.153428 -0.116031 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 892000 22.822956   1.250394 0.153768 -0.115656 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 893000 22.848500   1.250853 0.153432 -0.115194 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 894000 22.874224   1.251419 0.152927 -0.115639 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 895000 22.899590   1.250994 0.153119 -0.115312 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
